id,data_urls,authority_type,authority_name,program_title,program_url,item,technology_if_selected_other,short_description.en,program_status,program_start_raw,program_end_raw,payment_methods,rebate_value,amount.type,amount.number,amount.unit,amount.minimum,amount.maximum,amount.representative,bonus_description,equipment_standards_restrictions,equipment_capacity_restrictions,contractor_restrictions,income_restrictions,tax_filing_status_restrictions,owner_status,other_restrictions,stacking_details,financing_details,editorial_notes
CO-36,https://denverhomeenergy.powerappsportals.com/faqs/,local,City and County of Denver,Denver Climate Action Rebate Program-Home Energy Rebates,https://denverhomeenergy.powerappsportals.com/faqs/,heat_pump_water_heater,,"Rebate up to 60% of the total cost of a high efficency heat pump water heater and installation, up to $1,000. Efficiency minimums apply.",active,1/1/2023,,pos_rebate,"$1,000",percent,0.6,,,1000,,,Must be listed on Xcel’s approved product list. Please consult with an Xcel Certified Contractor to find out which model is a good fit for your home.,,Quality Install Required. Eligible contractors must be an Xcel Registered Trade Partner. The list of Xcel Trade Partners can be found here,,,homeowner,"•Only registered contractors can submit applications to the CARe program on behalf of the Denver resident at the installation address.
• We recommend that you submit product specifications and either the AHRI or NEEP Certificate, with the Pre-application contract. We will review those documents and let you know if the equipment doesn't meet the requirements listed above. 
• To receive an instant rebate through the Denver Climate Action Rebate Program (CARe), equipment must be installed at an address located within the City and County of Denver.
• Resident at the installation address must be an Xcel Energy customer.
• Resident at the installation address must provide contractor with a copy/photo of a recent Xcel Energy utility bill.",,,
CO-37,https://denverhomeenergy.powerappsportals.com/faqs/,local,City and County of Denver,Denver Climate Action Rebate Program-Home Energy Rebates,https://denverhomeenergy.powerappsportals.com/faqs/,heat_pump_water_heater,,"Rebate up to 60% of the total cost of a smart/connected heat pump water heater and installation, up to $1,750. Efficiency minimums apply.",active,1/1/2023,,pos_rebate,"$1,750",percent,0.6,,,1750,,,Must be eligible for Xcel’s Smart Water Heater Program. ,,Quality Install Required. Eligible contractors must be an Xcel Registered Trade Partner. The list of Xcel Trade Partners can be found here,,,homeowner,"•Only registered contractors can submit applications to the CARe program on behalf of the Denver resident at the installation address.
• We recommend that you submit product specifications and either the AHRI or NEEP Certificate, with the Pre-application contract. We will review those documents and let you know if the equipment doesn't meet the requirements listed above. 
• To receive an instant rebate through the Denver Climate Action Rebate Program (CARe), equipment must be installed at an address located within the City and County of Denver.
• Resident at the installation address must be an Xcel Energy customer.
• Resident at the installation address must provide contractor with a copy/photo of a recent Xcel Energy utility bill.",,,
CO-38,https://denverhomeenergy.powerappsportals.com/faqs/,local,City and County of Denver,Denver Climate Action Rebate Program-Home Energy Rebates,https://denverhomeenergy.powerappsportals.com/faqs/,electric_vehicle_charger,,"Level 2 EV Charging Home Wiring rebate, up to 80% of the total cost and up to $1,000 for permitting, materials, installation, and electrical costs.",active,1/1/2023,,pos_rebate,"$1,000",percent,0.8,,,1000,,," The charger installed must be a Level 2 ENERGY STAR Certified Electric Vehicle Charger, a Tesla Home Charger, or a Ford Charge Station Pro. ",,A licensed electrician must perform the home wiring work.,,,homeowner,"•Only registered contractors can submit applications to the CARe program on behalf of the Denver resident at the installation address.
• To receive an instant rebate through the Denver Climate Action Rebate Program (CARe), equipment must be installed at an address located within the City and County of Denver.
• Resident at the installation address must be an Xcel Energy customer.
• Resident at the installation address must provide contractor with a copy/photo of a recent Xcel Energy utility bill.",,,
CO-39,https://denverhomeenergy.powerappsportals.com/faqs/,local,City and County of Denver,Denver Climate Action Rebate Program-Home Energy Rebates,https://denverhomeenergy.powerappsportals.com/faqs/,electric_vehicle_charger,,"Vehicle to Building EV Charger rebate up to 80% of the cost and up to $2,000 for equipment, permitting, materials, installation, & electrical costs.",active,1/1/2023,,pos_rebate,"$2,000",percent,0.8,,,2000,,,Charger must be able to charge an electric car battery from the power grid and also be able to send stored power from the car battery back to the grid.,,A licensed electrician must perform the home wiring work.,,,homeowner,"•Only registered contractors can submit applications to the CARe program on behalf of the Denver resident at the installation address.
• To receive an instant rebate through the Denver Climate Action Rebate Program (CARe), equipment must be installed at an address located within the City and County of Denver.
• Resident at the installation address must be an Xcel Energy customer.
• Resident at the installation address must provide contractor with a copy/photo of a recent Xcel Energy utility bill.",,,
CO-40,https://denverhomeenergy.powerappsportals.com/faqs/,local,City and County of Denver,Denver Climate Action Rebate Program-Home Energy Rebates,https://denverhomeenergy.powerappsportals.com/faqs/,rooftop_solar_installation,,"$1.00 per watt ($1000/kW) rebate for rooftop solar up to $4,000. Rebates cannot exceed 80% of the total cost.",active,1/1/2023,,pos_rebate,"$4,000",percent,0.8,,,4000,,,,,Quality Install Required. Eligible contractors must be an Xcel Registered Trade Partner. The list of Xcel Trade Partners can be found here,,,homeowner,"Level 2 No Resale or Fee Collection: 50% of total equipment
and electric service installation costs up to $1000 or up to
$1500 for EEA Time of Use Rate Member. Limit - 2 Chargers per
membership",,,
CO-41,https://denverhomeenergy.powerappsportals.com/faqs/,local,City and County of Denver,Denver Climate Action Rebate Program-Home Energy Rebates,https://denverhomeenergy.powerappsportals.com/faqs/,battery_storage_installation,,"Rebate up to 80% of the cost of battery storage, up to $2,750. Home must have a heat pump space heater, heat pump water heater, OR V2B EV charger.",active,1/1/2023,,pos_rebate,"$2,750",percent,0.8,,,2750,,,,,Quality Install Required. Eligible contractors must be an Xcel Registered Trade Partner. The list of Xcel Trade Partners can be found here,,,homeowner,"•Only registered contractors can submit applications to the CARe program on behalf of the Denver resident at the installation address.
• We recommend that you submit product specifications and either the AHRI or NEEP Certificate, with the Pre-application contract. We will review those documents and let you know if the equipment doesn't meet the requirements listed above. 
• To receive an instant rebate through the Denver Climate Action Rebate Program (CARe), equipment must be installed at an address located within the City and County of Denver.
• Resident at the installation address must be an Xcel Energy customer.
• Resident at the installation address must provide contractor with a copy/photo of a recent Xcel Energy utility bill.",,,
CO-42,https://denverhomeenergy.powerappsportals.com/faqs/,local,City and County of Denver,Denver Climate Action Rebate Program-Home Energy Rebates,https://denverhomeenergy.powerappsportals.com/faqs/,battery_storage_installation,,"Rebate up to 80% of the cost of battery storage, up to $500 for homes without a heat pump space heater, heat pump water heater, OR V2B EV charger.",active,1/1/2023,,pos_rebate,$500,percent,0.8,,,500,,,,,Quality Install Required. Eligible contractors must be an Xcel Registered Trade Partner. The list of Xcel Trade Partners can be found here,,,homeowner,"•Only registered contractors can submit applications to the CARe program on behalf of the Denver resident at the installation address.
• We recommend that you submit product specifications and either the AHRI or NEEP Certificate, with the Pre-application contract. We will review those documents and let you know if the equipment doesn't meet the requirements listed above. 
• To receive an instant rebate through the Denver Climate Action Rebate Program (CARe), equipment must be installed at an address located within the City and County of Denver.
• Resident at the installation address must be an Xcel Energy customer.
• Resident at the installation address must provide contractor with a copy/photo of a recent Xcel Energy utility bill.",,,
CO-43,https://denverhomeenergy.powerappsportals.com/faqs/,local,City and County of Denver,Denver Climate Action Rebate Program-Home Energy Rebates,https://denverhomeenergy.powerappsportals.com/faqs/,other,Electric Service Upgrade,"Rebate for up to 80% of the total cost of electric service upgrades and up to $2,000.",active,1/1/2023,,pos_rebate,"$2,000",percent,0.8,,,2000,,,,,Quality Install Required. Eligible contractors must be an Xcel Registered Trade Partner. The list of Xcel Trade Partners can be found here,,,homeowner,"•To receive an Electric Service Upgrade rebate, you must also be eligible to participate in and apply for another offering through the CARe program (HPSH, HPWH, Mini-Split, EV Charging, Solar, and/or Storage).
•Only registered contractors can submit applications to the CARe program on behalf of the Denver resident at the installation address.
• To receive an instant rebate through the Denver Climate Action Rebate Program (CARe), equipment must be installed at an address located within the City and County of Denver.
• Resident at the installation address must be an Xcel Energy customer.
• Resident at the installation address must provide contractor with a copy/photo of a recent Xcel Energy utility bill.",,,
CO-44,https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Climate-Action-Sustainability-Resiliency/Sustainable-Transportation/Electric-Bikes-E-Bikes-Rebates,local,City and County of Denver,Denver Climate Action Rebate Program - E-Bike and E-Cargo Bike Rebate Vouchers,https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Climate-Action-Sustainability-Resiliency/Sustainable-Transportation/Electric-Bikes-E-Bikes-Rebates,ebike,,$300 point-of-sale rebate on the purchase of an e-bike,active,,,pos_rebate,$300,dollar_amount,300,,,300,,,,,,,,"homeowner, renter","*A limited number of vouchers are released every other month
*Sign up for our newsletter for voucher release updates.
*On voucher release day, upload the documents you will need to this portal
*The portal opens at 11 a.m on the voucher release day. 
*Vouchers can be redeemed at these participating bike shops",,,
CO-45,https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Climate-Action-Sustainability-Resiliency/Sustainable-Transportation/Electric-Bikes-E-Bikes-Rebates,local,City and County of Denver,Denver Climate Action Rebate Program - E-Bike and E-Cargo Bike Rebate Vouchers,https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Climate-Action-Sustainability-Resiliency/Sustainable-Transportation/Electric-Bikes-E-Bikes-Rebates,ebike,,$500 point-of-sale rebate on the purchase of an e-cargo bike,active,,,pos_rebate,$500,dollar_amount,500,,,500,,,,,,,,"homeowner, renter","*A limited number of vouchers are released every other month
*Sign up for our newsletter for voucher release updates.
*On voucher release day, upload the documents you will need to this portal
*The portal opens at 11 a.m on the voucher release day. 
*Vouchers can be redeemed at these participating bike shops",,,
CO-46,https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Climate-Action-Sustainability-Resiliency/Sustainable-Transportation/Electric-Bikes-E-Bikes-Rebates,local,City and County of Denver,Denver Climate Action Rebate Program - E-Bike and E-Cargo Bike Rebate Vouchers,https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Climate-Action-Sustainability-Resiliency/Sustainable-Transportation/Electric-Bikes-E-Bikes-Rebates,ebike,,Income-qualified residents can receive a point-of-sale rebate up to $1200 on the purchase of an e-bike,active,,,pos_rebate,"$1,200",dollar_amount,1200,,,1200,,,,,,"To meet the income-qualified requirements, your household income must be either:
*Below 60% of the state of Colorado’s median income
*Below 200% of the relevant federal poverty level
*Below 80% of area median income.
*See document requirements in the Income Qualified Repate Participant Eligibility section of this page",,"homeowner, renter","*A limited number of vouchers are released every other month
*Sign up for our newsletter for voucher release updates.
*On voucher release day, upload the documents you will need to this portal
*The portal opens at 11 a.m on the voucher release day. 
*Vouchers can be redeemed at these participating bike shops",,,
CO-47,https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Climate-Action-Sustainability-Resiliency/Sustainable-Transportation/Electric-Bikes-E-Bikes-Rebates,local,City and County of Denver,Denver Climate Action Rebate Program - E-Bike and E-Cargo Bike Rebate Vouchers,https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Climate-Action-Sustainability-Resiliency/Sustainable-Transportation/Electric-Bikes-E-Bikes-Rebates,ebike,,Income-qualified residents can receive a point-of-sale rebate up to $1400 on the purchase of an e-cargo bike,active,,,pos_rebate,"$1,400",dollar_amount,1400,,,1400,,,,,,"To meet the income-qualified requirements, your household income must be either:
*Below 60% of the state of Colorado’s median income
*Below 200% of the relevant federal poverty level
*Below 80% of area median income.
*See document requirements in the Income Qualified Repate Participant Eligibility section of this page",,"homeowner, renter","*A limited number of vouchers are released every other month
*Sign up for our newsletter for voucher release updates.
*On voucher release day, upload the documents you will need to this portal
*The portal opens at 11 a.m on the voucher release day. 
*Vouchers can be redeemed at these participating bike shops",,,
